# 17d18ac21b0778456cc7e84f03bb8c5e9be547793a08b3a0c15e2fa3bd5adb0e#
# baonoise-meta {"cosmology":{"N_eff":3.046,"h":0.6732,"mnu":0.06,"ns":0.96605,"ombh2":0.022383,"omch2":0.12009212027110579,"omnuh2":0.000644883920894239,"sigma_8":0.812},"data_sha256":"a1adf78a402c5980b250a8906c0f293637de20f272fa9463492015cc9b55df24","format":"baonoise-pk-v2","generator":{"package":"camb","version":"2.0.2"},"settings":{"As":2.1e-09,"accurate_massive_neutrino_transfers":false,"kmax_h_mpc":20.0,"minkh_h_mpc":0.0001,"neutrino_input":"omnuh2_active","nonlinear":false,"npoints":1400,"redshift":0.0,"tau":0.06}}
7.115875645486050560e-01 1.958326154939720425e+02
7.178232261901839051e-01 1.919242999231502154e+02
7.241135311083537474e-01 1.880909082141058377e+02
7.304589581436700119e-01 1.843310846172282140e+02
7.368599903327773815e-01 1.806434959030692653e+02
7.433171149451881510e-01 1.770268310368103641e+02
7.498308235203698935e-01 1.734798008563137444e+02
7.564016119051647502e-01 1.700011377536866917e+02
7.630299802915312402e-01 1.665895953604050135e+02
7.697164332546277965e-01 1.632439482359281726e+02
7.764614797912186006e-01 1.599629915598405887e+02
7.832656333584174790e-01 1.567455408274744002e+02
7.901294119127805216e-01 1.535904315490105887e+02
7.970533379497317661e-01 1.504965189520495414e+02
8.040379385433330528e-01 1.474626776876194469e+02
8.110837453864154778e-01 1.444878015396166404e+02
8.181912948310486877e-01 1.415708031376660188e+02
8.253611279293661118e-01 1.387106136733739845e+02
8.325937904747610085e-01 1.359061826199558709e+02
8.398898330434274584e-01 1.331564774314403223e+02
8.472498110362753909e-01 1.304604813852115228e+02
8.546742847212045469e-01 1.278171921441262242e+02
8.621638192757615782e-01 1.252256246613290358e+02
8.697189848301605242e-01 1.226848112360561061e+02
8.773403565106767665e-01 1.201938012324246330e+02
8.850285144834389994e-01 1.177516608022410338e+02
8.927840439985871290e-01 1.153574726117894613e+02
9.006075354348197504e-01 1.130103355725397591e+02
9.084995843443454122e-01 1.107093645757472302e+02
9.164607914982130232e-01 1.084536902308858259e+02
9.244917629320401620e-01 1.062424586078787030e+02
9.325931099921561662e-01 1.040748309830724025e+02
9.407654493821339114e-01 1.019499835889254626e+02
9.490094032097382559e-01 9.986710736735108185e+01
9.573255990342768307e-01 9.782540772668505724e+01
9.657146699143819291e-01 9.582410430222211062e+01
9.741772544561962954e-01 9.386243072028787537e+01
9.827139968619810206e-01 9.193963436580500570e+01
9.913255469791646401e-01 9.005497615329625205e+01
1.000012560349806900e+00 8.820773030130651193e+01
1.008775698260495401e+00 8.639718411017621236e+01
1.017615627792695987e+00 8.462263774314737930e+01
1.026533021873528240e+00 8.288340401074124486e+01
1.035528559326984732e+00 8.117880815838852016e+01
1.044602924925617460e+00 7.950818768352031896e+01
1.053756809442657483e+00 7.787089238928035684e+01
1.062990909704603304e+00 7.626628404693310870e+01
1.072305928644256445e+00 7.469373600830593318e+01
1.081702575354245299e+00 7.315263300808662450e+01
1.091181565140995957e+00 7.164237097195821491e+01
1.100743619579178878e+00 7.016235682763114312e+01
1.110389466566649608e+00 6.871200831872140213e+01
1.120119840379852016e+00 6.729075382145484241e+01
1.129935481729710034e+00 6.589803216415248244e+01
1.139837137818023649e+00 6.453329244946593235e+01
1.149825562394342970e+00 6.319599387932766632e+01
1.159901515813339890e+00 6.188560558257914579e+01
1.170065765092702659e+00 6.060160644524817286e+01
1.180319083971513416e+00 5.934348494343461056e+01
1.190662252969154844e+00 5.811073897877726324e+01
1.201096059444715314e+00 5.690287571646611298e+01
1.211621297656940266e+00 5.571941142576321226e+01
1.222238768824685406e+00 5.455987132300695208e+01
1.232949281187904589e+00 5.342378941706044060e+01
1.243753650069185923e+00 5.231070835717629564e+01
1.254652697935813022e+00 5.122017928324232372e+01
1.265647254462365812e+00 5.015176167838198751e+01
1.276738156593893336e+00 4.910502322387022645e+01
1.287926248609617019e+00 4.807953965632160731e+01
1.299212382187193038e+00 4.707489453180225780e+01
1.310597416467560672e+00 4.609067887962159205e+01
1.322082218120331554e+00 4.512649133969970450e+01
1.333667661409771110e+00 4.418193809563164365e+01
1.345354628261338448e+00 4.325663274096487498e+01
1.357144008328838192e+00 4.235019614766083862e+01
1.369036699062135209e+00 4.146225633671059541e+01
1.381033605775465078e+00 4.059244835087254444e+01
1.393135641716366502e+00 3.974041412950099783e+01
1.405343728135189041e+00 3.890580238543618208e+01
1.417658794355219465e+00 3.808826848392543241e+01
1.430081777843436264e+00 3.728747432354339963e+01
1.442613624281866125e+00 3.650308821908762980e+01
1.455255287639574568e+00 3.573478478641340672e+01
1.468007730245278974e+00 3.498224482918492839e+01
1.480871922860616197e+00 3.424515522750996865e+01
1.493848844754034344e+00 3.352320882843501693e+01
1.506939483775331601e+00 3.281610433826929807e+01
1.520144836430867841e+00 3.212354621670905885e+01
1.533465907959417063e+00 3.144524457274163254e+01
1.546903712408680409e+00 3.078091506229641183e+01
1.560459272712494405e+00 3.013027878761859668e+01
1.574133620768694675e+00 2.949306219833967191e+01
1.587927797517656447e+00 2.886899699422041721e+01
1.601842853021555158e+00 2.825782002763543233e+01
1.615879846544284959e+00 2.765927315536769271e+01
1.630039846632103329e+00 2.707310314367018833e+01
1.644323931194959343e+00 2.649906164270424469e+01
1.658733187588565361e+00 2.593690510049007969e+01
1.673268712697163041e+00 2.538639467463712407e+01
1.687931613017011223e+00 2.484729614559419986e+01
1.702723004740636092e+00 2.431937983139720316e+01
1.717644013841789441e+00 2.380242050389207975e+01
1.732695776161153889e+00 2.329619730640585473e+01
1.747879437492823707e+00 2.280049367284833650e+01
1.763196153671520383e+00 2.231509724821542306e+01
1.778647090660566032e+00 2.183979981047888685e+01
1.794233424640662378e+00 2.137439719383365144e+01
1.809956342099412252e+00 2.091868921328591568e+01
1.825817039921644902e+00 2.047247959055891187e+01
1.841816725480516226e+00 2.003557588129438116e+01
1.857956616729434796e+00 1.960778940353085886e+01
1.874237942294769921e+00 1.918893516743565897e+01
1.890661941569368176e+00 1.877883180627456738e+01
1.907229864806919029e+00 1.837730150859331957e+01
1.923942973217121377e+00 1.798416995159758258e+01
1.940802539061678766e+00 1.759926623570702731e+01
1.957809845751169231e+00 1.722242282026763149e+01
1.974966187942734930e+00 1.685347546040079081e+01
1.992272871638622878e+00 1.649226313948934219e+01
2.009731214285624734e+00 1.613862797804176097e+01
2.027342544875352370e+00 1.579241519847487574e+01
2.045108204045411160e+00 1.545347308196692637e+01
2.063029544181440578e+00 1.512165291052960292e+01
2.081107929520083388e+00 1.479680891007169663e+01
2.099344736252827470e+00 1.447879819448585437e+01
2.117741352630751805e+00 1.416748071074233195e+01
2.136299179070231702e+00 1.386271918497161693e+01
2.155019628259528641e+00 1.356437906952038652e+01
2.173904125266318932e+00 1.327232849096474609e+01
2.192954107646199802e+00 1.298643819906274999e+01
2.212171025552107206e+00 1.270658151663226043e+01
2.231556341844695979e+00 1.243263429033848055e+01
2.251111532203720955e+00 1.216447484237433230e+01
2.270838085240357351e+00 1.190198392301965491e+01
2.290737502610523002e+00 1.164504466406449623e+01
2.310811299129179375e+00 1.139354253308125742e+01
2.331061002885662869e+00 1.114736528853108233e+01
2.351488155360001997e+00 1.090640293569081010e+01
2.372094311540241751e+00 1.067054768338714688e+01
2.392881040040847562e+00 1.043969390152136434e+01
2.413849923222093796e+00 1.021373807937518485e+01
2.435002557310510074e+00 9.992578784681095172e+00
2.456340552520417830e+00 9.776116623371027714e+00
2.477865533176488722e+00 9.564254187091671966e+00
2.499579137837386167e+00 9.356896001134927587e+00
2.521483019420520222e+00 9.153948512896160850e+00
2.543578845327858939e+00 8.955320058204476297e+00
2.565868297572864165e+00 8.760920824523189765e+00
2.588353072908515351e+00 8.570662814836653709e+00
2.611034882956498659e+00 8.384459812210875995e+00
2.633915454337488971e+00 8.202227345015954185e+00
2.656996528802573199e+00 8.023882652799095183e+00
2.680279863365864657e+00 7.849344652796010458e+00
2.703767230438239189e+00 7.678533907070172582e+00
2.727460417962246808e+00 7.511372590268598159e+00
2.751361229548239695e+00 7.347784457982363904e+00
2.775471484611654827e+00 7.187694815702839968e+00
2.799793018511521403e+00 7.031030488361295738e+00
2.824327682690156216e+00 6.877719790442631265e+00
2.849077344814132218e+00 6.727692496662460719e+00
2.874043888916434586e+00 6.580879813197756611e+00
2.899229215539868232e+00 6.437214349461033436e+00
2.924635241881762937e+00 6.296630090408311453e+00
2.950263901939902844e+00 6.159062369371421042e+00
2.976117146659730484e+00 6.024447841405176085e+00
3.002196944082896390e+00 5.892724457140073646e+00
3.028505279497052616e+00 5.763831437131631930e+00
3.055044155586966070e+00 5.637709246210565794e+00
3.081815592587004549e+00 5.514299562123173182e+00
3.108821628434897288e+00 5.393545253684351337e+00
3.136064318926886418e+00 5.275390362793901389e+00
3.163545737874197350e+00 5.159780081229150106e+00
3.191267977260936028e+00 5.046660727731993035e+00
3.219233147403323780e+00 4.935979725535694307e+00
3.247443377110326157e+00 4.827685580323095138e+00
3.275900813845736170e+00 4.721727858608139705e+00
3.304607623891632873e+00 4.618057166533659164e+00
3.333565992513268128e+00 4.516625129076966338e+00
3.362778124125451296e+00 4.417384369656155663e+00
3.392246242460340788e+00 4.320288490129811088e+00
3.421972590736702902e+00 4.225292051183049402e+00
3.451959431830711189e+00 4.132350553091940881e+00
3.482209048448179800e+00 4.041420416860405318e+00
3.512723743298342693e+00 3.952458965722073447e+00
3.543505839269122770e+00 3.865424407000614515e+00
3.574557679603992177e+00 3.780275814321437444e+00
3.605881628080328749e+00 3.696973110169120780e+00
3.637480069189340970e+00 3.615477048783390046e+00
3.669355408317618306e+00 3.535749199387485664e+00
3.701510071930220303e+00 3.457751929743310360e+00
3.733946507755367517e+00 3.381448390026470463e+00
3.766667184970809323e+00 3.306802497015790543e+00
3.799674594391771798e+00 3.233778916485867239e+00
3.832971248660541175e+00 3.162343041584008141e+00
3.866559682437780587e+00 3.092460985148458796e+00
3.900442452595444642e+00 3.024099567500199370e+00
3.934622138411440151e+00 2.957226302058064249e+00
3.969101341765932212e+00 2.891809381236847276e+00
4.003882687339459068e+00 2.827817662623467676e+00
4.038968822812704751e+00 2.765220655425730367e+00
4.074362419068034313e+00 2.703988507188662016e+00
4.110066170392848051e+00 2.644091990772954759e+00
4.146082794684663675e+00 2.585502491591132657e+00
4.182415033657987280e+00 2.528191995096013223e+00
4.219065653053069020e+00 2.472133074516935203e+00
4.256037442846417385e+00 2.417298878839020837e+00
4.293333217463159102e+00 2.363663121020652902e+00
4.330955815991329949e+00 2.311200066444884182e+00
4.368908102397967674e+00 2.259884521600127538e+00
4.407192965747137592e+00 2.209691822985748288e+00
4.445813320419832237e+00 2.160597826238437325e+00
4.484772106335867647e+00 2.112578895474769958e+00
4.524072289177661688e+00 2.065611892846264563e+00
4.563716860615964599e+00 2.019674168302511230e+00
4.603708838537645676e+00 1.974743549558519717e+00
4.644051267275397521e+00 1.930798332262247063e+00
4.684747217839465350e+00 1.887817270330866215e+00
4.725799788151463510e+00 1.845779565218838014e+00
4.767212103280172641e+00 1.804664856263325401e+00
4.808987315679448038e+00 1.764453213471225634e+00
4.851128605428158380e+00 1.725125128766084037e+00
4.893639180472318273e+00 1.686661507263406135e+00
4.936522276869263592e+00 1.649043658721565553e+00
4.979781159033962012e+00 1.612253289164624404e+00
5.023419119987571513e+00 1.576272492673797432e+00
5.067439481608080776e+00 1.541083743344279888e+00
5.111845594883162924e+00 1.506669887404338937e+00
5.156640840165319872e+00 1.473014135493172505e+00
5.201828627429171625e+00 1.440100055094887921e+00
5.247412396531015766e+00 1.407911563125189947e+00
5.293395617470734393e+00 1.376432918667915395e+00
5.339781790655902860e+00 1.345648715858588140e+00
5.386574447168278823e+00 1.315543876911940302e+00
5.433777149032557929e+00 1.286103645290736841e+00
5.481393489487586201e+00 1.257313579012916627e+00
5.529427093259858594e+00 1.229159544094682088e+00
5.577881616839428069e+00 1.201627708126527194e+00
5.626760748758290021e+00 1.174704533979738841e+00
5.676068209871159453e+00 1.148376773640861881e+00
5.725807753638665787e+00 1.122631462171478578e+00
5.775983166413155345e+00 1.097455911790953476e+00
5.826598267726881275e+00 1.072837705861083180e+00
5.877656910582736316e+00 1.048764691581002717e+00
5.929162981747613692e+00 1.025224975514483772e+00
5.981120402048242468e+00 1.002206919147726527e+00
6.033533126669679447e+00 9.796991335450410121e-01
6.086405145456343924e+00 9.576904741057729042e-01
6.139740483215801348e+00 9.361700354287584291e-01
6.193543200025127149e+00 9.151271462821498615e-01
6.247817391539922660e+00 8.945513646764955418e-01
6.302567189306174100e+00 8.744324730390287126e-01
6.357796761074714809e+00 8.547604734871054877e-01
6.413510311118463925e+00 8.355255831989231163e-01
6.469712080552534772e+00 8.167182298794023465e-01
6.526406347657048634e+00 7.983290473194819548e-01
6.583597428202782709e+00 7.803488710468921008e-01
6.641289675779766810e+00 7.627687340665688653e-01
6.699487482128652083e+00 7.455798626889095226e-01
6.758195277475042673e+00 7.287736724441546965e-01
6.817417530866700659e+00 7.123417640811252616e-01
6.877158750513815200e+00 6.962759196485971414e-01
6.937423484132143159e+00 6.805680986577273828e-01
6.998216319289166876e+00 6.652104343238448569e-01
7.059541883753387204e+00 6.501952298860117496e-01
7.121404845846568854e+00 6.355149550028150740e-01
7.183809914799073049e+00 6.211622422224178930e-01
7.246761841108412483e+00 6.071298832748618368e-01
7.310265416900848301e+00 5.934108252979142240e-01
7.374325476296132109e+00 5.799981681371166875e-01
7.438946895775586654e+00 5.668851612137364437e-01
7.504134594553256932e+00 5.540652003417559923e-01
7.569893534950414171e+00 5.415318246110745193e-01
7.636228722773251043e+00 5.292787133357167439e-01
7.703145207694015006e+00 5.172996830656036993e-01
7.770648083635376402e+00 5.055886846607045015e-01
7.838742489158147642e+00 4.941398004262518295e-01
7.907433607852534685e+00 4.829472413077417481e-01
7.976726668732689873e+00 4.720053441445800635e-01
8.046626946634720667e+00 4.613085689811149970e-01
8.117139762618307941e+00 4.508514964339162545e-01
8.188270484371733104e+00 4.406288251141344814e-01
8.260024526620432184e+00 4.306353691038579123e-01
8.332407351539275808e+00 4.208660554852745594e-01
8.405424469168309543e+00 4.113159219216968587e-01
8.479081437832231671e+00 4.019801142892356349e-01
8.553383864563441463e+00 3.928538843582172202e-01
8.628337405528977655e+00 3.839325875232280638e-01
8.703947766461013202e+00 3.752116805808577427e-01
8.780220703091176304e+00 3.666867195541324009e-01
8.857162021588770529e+00 3.583533575626624001e-01
8.934777579002730619e+00 3.502073426810252688e-01
9.013073283707420558e+00 3.422445147844150326e-01
9.092055095852501267e+00 3.344608037341226803e-01
9.171729027816580171e+00 3.268522285699553831e-01
9.252101144664914401e+00 3.194148956306070430e-01
9.333177564611057520e+00 3.121449966678478405e-01
9.414964459482680681e+00 3.050388070007489238e-01
9.497468055191351510e+00 2.980926837091495973e-01
9.580694632206430583e+00 2.913030638655029203e-01
9.664650526033256028e+00 2.846664628043412137e-01
9.749342127695367566e+00 2.781794724285498455e-01
9.834775884220981368e+00 2.718387595516914002e-01
9.920958299133843639e+00 2.656410642756204532e-01
1.000789593294826929e+01 2.595831984026648609e-01
1.009559540366848474e+01 2.536620438816373224e-01
1.018406338729252347e+01 2.478745512869697243e-01
1.027330661832036363e+01 2.422177383302935860e-01
1.036333189026660406e+01 2.366886884037607830e-01
1.045414605617755655e+01 2.312845491544771592e-01
1.054575602915301502e+01 2.260025310893512829e-01
1.063816878287246226e+01 2.208399062097531895e-01
1.073139135212587725e+01 2.157940066753625818e-01
1.082543083334934408e+01 2.108622234965580322e-01
1.092029438516523143e+01 2.060420052547883574e-01
1.101598922892703847e+01 2.013308568503145990e-01
1.111252264926925903e+01 1.967263387270551112e-01
1.120990199466183235e+01 1.922260675529921248e-01
1.130813467796949290e+01 1.878277132378238234e-01
1.140722817701616698e+01 1.835289969515249420e-01
1.150719003515414762e+01 1.793276900178850664e-01
1.160802786183834634e+01 1.752216128319330768e-01
1.170974933320548672e+01 1.712086338001848340e-01
1.181236219265855070e+01 1.672866683032403212e-01
1.191587425145617196e+01 1.634536776802719138e-01
1.202029338930720748e+01 1.597076682349569121e-01
1.212562755497068068e+01 1.560466902624131902e-01
1.223188476686080328e+01 1.524688370967084705e-01
1.233907311365732262e+01 1.489722441785232554e-01
1.244720075492137212e+01 1.455550881425367871e-01
1.255627592171654960e+01 1.422155859241578668e-01
1.266630691723541524e+01 1.389519938851845882e-01
1.277730211743171473e+01 1.357626069579926098e-01
1.288926997165788713e+01 1.326457578078997224e-01
1.300221900330829605e+01 1.295998160133054189e-01
1.311615781046798723e+01 1.266231872632523625e-01
1.323109506656732925e+01 1.237143125720402276e-01
1.334703952104220726e+01 1.208716675105497573e-01
1.346399999999998087e+01 1.180937614539261105e-01
