# ff065fa778254cca54b85bb3a68aab7b5381e1714f11192a638a154f53590803#
# baonoise-meta {"cosmology":{"N_eff":3.046,"h":0.67,"mnu":0.0,"ns":0.962,"ombh2":0.021996100000000005,"omch2":0.11985630000000001,"omnuh2":0.0,"sigma_8":0.834},"data_sha256":"89d27adde730cb67050cb1a692ee37c19091b68532d0d0770a87800023f45b4a","format":"baonoise-pk-v2","generator":{"package":"camb","version":"2.0.2"},"settings":{"As":2.1e-09,"accurate_massive_neutrino_transfers":false,"kmax_h_mpc":20.0,"minkh_h_mpc":0.0001,"neutrino_input":"omnuh2_active","nonlinear":false,"npoints":1400,"redshift":0.0,"tau":0.06}}
5.836103023409793672e-03 7.111181466428174463e+04
5.887244956704352702e-03 7.140714210549408745e+04
5.938835048184363564e-03 7.170094788473531662e+04
5.990877225072493116e-03 7.199317725542554399e+04
6.043375449005748516e-03 7.228376577289495617e+04
6.096333716337097933e-03 7.257264849443318963e+04
6.149756058439640426e-03 7.285975999381787551e+04
6.203646542013514960e-03 7.314503439558857644e+04
6.258009269395480023e-03 7.342840842653150321e+04
6.312848378871167322e-03 7.370982470443763305e+04
6.368168044990124045e-03 7.398922633498234791e+04
6.423972478883606396e-03 7.426655616380898573e+04
6.480265928585111392e-03 7.454175678947071719e+04
6.537052679353791765e-03 7.481477047648849839e+04
6.594337054000626482e-03 7.508553713184138178e+04
6.652123413217510793e-03 7.535399437497681356e+04
6.710416155909222462e-03 7.562007949052513868e+04
6.769219719528238137e-03 7.588372952534191427e+04
6.828538580412580293e-03 7.614488130474943318e+04
6.888377254126523859e-03 7.640347122612458770e+04
6.948740295804366369e-03 7.665943386147219280e+04
7.009632300497185310e-03 7.691270286024246889e+04
7.071057903522599136e-03 7.716321168236232188e+04
7.133021780817662937e-03 7.741089362049732881e+04
7.195528649294786853e-03 7.765568181937375630e+04
7.258583267200809964e-03 7.789750913000217406e+04
7.322190434479240902e-03 7.813630778517370345e+04
7.386354993135613167e-03 7.837200982517539524e+04
7.451081827606080045e-03 7.860454721504052577e+04
7.516375865129272527e-03 7.883385186622416950e+04
7.582242076121319639e-03 7.905985559306555660e+04
7.648685474554277504e-03 7.928248724888669676e+04
7.715711118337752021e-03 7.950167157761409180e+04
7.783324109703955440e-03 7.971733298341513728e+04
7.851529595596123956e-03 7.992939585460748640e+04
7.920332768060270312e-03 8.013778459107525123e+04
7.989738864640483912e-03 8.034242431754359859e+04
8.059753168777571142e-03 8.054324832925765077e+04
8.130381010211283968e-03 8.074019539181816799e+04
8.201627765386047472e-03 8.093320461947610602e+04
8.273498857860203670e-03 8.112221540791170264e+04
8.345999758718880904e-03 8.130716745704492496e+04
8.419135986990504417e-03 8.148799105550849345e+04
8.492913110066868318e-03 8.166457130758331914e+04
8.567336744127010059e-03 8.183677998019446386e+04
8.642412554564668850e-03 8.200448869434524386e+04
8.718146256419598630e-03 8.216756898866326082e+04
8.794543614812619370e-03 8.232589292544021737e+04
8.871610445384436189e-03 8.247940863564914616e+04
8.949352614738411912e-03 8.262821871190583624e+04
9.027776040887088363e-03 8.277244605988255353e+04
9.106886693702720068e-03 8.291221540405575070e+04
9.186690595371737114e-03 8.304765321308285638e+04
9.267193820853140626e-03 8.317886491401452804e+04
9.348402498340960959e-03 8.330548505106082303e+04
9.430322809730789027e-03 8.342670043532432464e+04
9.512960991090306170e-03 8.354167676909638976e+04
9.596323333134062356e-03 8.364957658111074124e+04
9.680416181702289347e-03 8.374955988349109248e+04
9.765245938243989968e-03 8.384095342848899600e+04
9.850819060304273969e-03 8.392429622522609134e+04
9.937142062015864169e-03 8.400066285147865710e+04
1.002422151459503655e-02 8.407113605468503374e+04
1.011206404684179827e-02 8.413680368594540050e+04
1.020067634564451875e-02 8.419875773412616400e+04
1.029006515648897557e-02 8.425768372423842084e+04
1.038023728397179622e-02 8.431303185784851667e+04
1.047119959231850896e-02 8.436401891593968321e+04
1.056295900590601897e-02 8.440986040699777368e+04
1.065552250978973534e-02 8.444977100673248060e+04
1.074889715023532970e-02 8.448297345278672583e+04
1.084309003525507284e-02 8.450905533559847390e+04
1.093810833514894179e-02 8.452810282868449576e+04
1.103395928305047832e-02 8.454023969461681554e+04
1.113065017547733987e-02 8.454559148586346419e+04
1.122818837288680829e-02 8.454428544189089735e+04
1.132658130023602924e-02 8.453643819973575592e+04
1.142583644754725271e-02 8.452202688981837127e+04
1.152596137047803664e-02 8.450093955151233240e+04
1.162696369089632857e-02 8.447306440700737585e+04
1.172885109746076363e-02 8.443829144972228096e+04
1.183163134620587517e-02 8.439651253613905283e+04
1.193531226113254268e-02 8.434763149734309991e+04
1.203990173480361595e-02 8.429160011744915391e+04
1.214540772894465333e-02 8.422838530274700315e+04
1.225183827505005145e-02 8.415795593124162406e+04
1.235920147499442942e-02 8.408028288507206889e+04
1.246750550164933170e-02 8.399533898862509523e+04
1.257675859950543699e-02 8.390308657686001970e+04
1.268696908530009618e-02 8.380346515894024924e+04
1.279814534865046476e-02 8.369641361747504561e+04
1.291029585269217600e-02 8.358187324365595123e+04
1.302342913472351142e-02 8.345978780227873358e+04
1.313755380685537912e-02 8.333010496394032089e+04
1.325267855666682933e-02 8.319280271962884581e+04
1.336881214786639349e-02 8.304788730206046603e+04
1.348596342095927797e-02 8.289536823184075183e+04
1.360414129392021991e-02 8.273525733928456611e+04
1.372335476287247710e-02 8.256756877275460283e+04
1.384361290277253895e-02 8.239231502616617945e+04
1.396492486810100436e-02 8.220948286673281109e+04
1.408729989355946011e-02 8.201904960785714502e+04
1.421074729477342195e-02 8.182099530044388666e+04
1.433527646900147577e-02 8.161530282379902201e+04
1.446089689585069483e-02 8.140195793223146757e+04
1.458761813799815295e-02 8.118095579434794490e+04
1.471544984191898789e-02 8.095231372075623949e+04
1.484440173862062312e-02 8.071605525479282369e+04
1.497448364438358145e-02 8.047220659046412038e+04
1.510570546150875187e-02 8.022079657906101784e+04
1.523807717907111822e-02 7.996185679105168674e+04
1.537160887368025156e-02 7.969542384962334472e+04
1.550631071024730252e-02 7.942154021484090481e+04
1.564219294275881120e-02 7.914025115852916497e+04
1.577926591505733958e-02 7.885160452964702563e+04
1.591754006162877932e-02 7.855565074604342226e+04
1.605702590839671456e-02 7.825244357786481851e+04
1.619773407352373060e-02 7.794204830886828131e+04
1.633967526821962155e-02 7.762453827098925831e+04
1.648286029755685611e-02 7.729998914301479817e+04
1.662730006129301691e-02 7.696847882920822303e+04
1.677300555470056381e-02 7.663008742806456576e+04
1.691998786940387273e-02 7.628489997618520283e+04
1.706825819422349080e-02 7.593301607550315384e+04
1.721782781602795506e-02 7.557454064083338017e+04
1.736870812059291072e-02 7.520958027361410495e+04
1.752091059346786231e-02 7.483824320866542985e+04
1.767444682085055757e-02 7.446063931931233674e+04
1.782932849046885149e-02 7.407688738686095166e+04
1.798556739247055003e-02 7.368712193709604617e+04
1.814317542032080691e-02 7.329148011056373070e+04
1.830216457170753819e-02 7.289009988065353537e+04
1.846254694945477504e-02 7.248311997963135946e+04
1.862433476244390249e-02 7.207068072972618393e+04
1.878754032654305142e-02 7.165294090708773001e+04
1.895217606554471662e-02 7.123007570910884533e+04
1.911825451211134758e-02 7.080226055531612656e+04
1.928578830872955049e-02 7.036967037440073909e+04
1.945479020867232900e-02 6.993247951115170144e+04
1.962527307696997417e-02 6.949086354279094667e+04
1.979724989138945471e-02 6.904501042968763795e+04
1.997073374342219973e-02 6.859511246384547849e+04
2.014573783928080494e-02 6.814136047418584349e+04
2.032227550090423204e-02 6.768394371347036213e+04
2.050036016697196276e-02 6.722304977969896572e+04
2.068000539392704853e-02 6.675887622186909721e+04
2.086122485700798307e-02 6.629165244579348655e+04
2.104403235128975494e-02 6.582161079724026786e+04
2.122844179273402840e-02 6.534898014392163896e+04
2.141446721924834470e-02 6.487398578640132473e+04
2.160212279175492689e-02 6.439684974529634928e+04
2.179142279526845652e-02 6.391780531719341525e+04
2.198238163998363082e-02 6.343710133354454592e+04
2.217501386237211505e-02 6.295498305535795953e+04
2.236933412628902204e-02 6.247169071001320845e+04
2.256535722408930730e-02 6.198745943528708449e+04
2.276309807775367747e-02 6.150252146371636627e+04
2.296257174002459128e-02 6.101712849918234133e+04
2.316379339555214162e-02 6.053154152971294388e+04
2.336677836204989825e-02 6.004601519294371246e+04
2.357154209146096469e-02 5.956079752021979220e+04
2.377810017113432192e-02 5.907612993198064214e+04
2.398646832501124052e-02 5.859225327605952043e+04
2.419666241482239938e-02 5.810942824682815990e+04
2.440869844129522209e-02 5.762791523801076255e+04
2.462259254537193034e-02 5.714796679046795907e+04
2.483836100943834918e-02 5.666982764523145306e+04
2.505602025856321774e-02 5.619373488733403065e+04
2.527558686174869590e-02 5.571992743593658815e+04
2.549707753319149436e-02 5.524865455996343371e+04
2.572050913355531515e-02 5.478015917865353549e+04
2.594589867125437002e-02 5.431467583402097807e+04
2.617326330374800808e-02 5.385243081889685709e+04
2.640262033884694520e-02 5.339364287674131629e+04
2.663398723603067203e-02 5.293853359490344883e+04
2.686738160777657480e-02 5.248732610493513494e+04
2.710282122090074131e-02 5.204023553102985898e+04
2.734032399791029577e-02 5.159746881582412607e+04
2.757990801836778666e-02 5.115922491682021064e+04
2.782159152026754748e-02 5.072569459831182758e+04
2.806539290142386067e-02 5.029705826771746797e+04
2.831133072087168093e-02 4.987348792313024751e+04
2.855942370027921354e-02 4.945514857278166164e+04
2.880969072537316322e-02 4.904219846283506922e+04
2.906215084737647988e-02 4.863478930068269256e+04
2.931682328445837579e-02 4.823306146669926966e+04
2.957372742319754402e-02 4.783713505964151409e+04
2.983288282005772118e-02 4.744712242275963945e+04
3.009430920287648262e-02 4.706313100132394175e+04
3.035802647236706189e-02 4.668526355845729267e+04
3.062405470363313564e-02 4.631361778436013992e+04
3.089241414769704902e-02 4.594826320514158579e+04
3.116312523304152690e-02 4.558923494904738618e+04
3.143620856716452389e-02 4.523656393783619569e+04
3.171168493814819495e-02 4.489027918539746315e+04
3.198957531624116446e-02 4.455040793489718635e+04
3.226990085545491244e-02 4.421697199814552732e+04
3.255268289517420505e-02 4.388995047661542048e+04
3.283794296178130234e-02 4.356929708304921951e+04
3.312570277029489030e-02 4.325496590593997098e+04
3.341598422602286289e-02 4.294691182145657513e+04
3.370880942622995341e-02 4.264509052206794877e+04
3.400420066181990275e-02 4.234943417385537032e+04
3.430218041903217163e-02 4.205977033599129936e+04
3.460277138115386980e-02 4.177590206990807201e+04
3.490599643024628468e-02 4.149763744693978515e+04
3.521187864888686986e-02 4.122478936324655660e+04
3.552044132192641590e-02 4.095717556613498891e+04
3.583170793826142425e-02 4.069464146993440227e+04
3.614570219262225326e-02 4.043708026947787585e+04
3.646244798737692527e-02 4.018439258513947425e+04
3.678196943435047689e-02 3.993648133482095000e+04
3.710429085666062943e-02 3.969325166970748251e+04
3.742943679056921769e-02 3.945460121324119973e+04
3.775743198734996670e-02 3.922024664520080114e+04
3.808830141517283857e-02 3.898974801679021766e+04
3.842207026100441514e-02 3.876266975866183202e+04
3.875876393252550289e-02 3.853858617645512277e+04
3.909840806006503050e-02 3.831708112101771985e+04
3.944102849855119636e-02 3.809773393513503106e+04
3.978665132947977606e-02 3.788004092869059241e+04
4.013530286289929833e-02 3.766347168618020805e+04
4.048700963941399833e-02 3.744750760597999033e+04
4.084179843220425016e-02 3.723164190415482881e+04
4.119969624906442279e-02 3.701537956491514342e+04
4.156073033445908949e-02 3.679823674089200358e+04
4.192492817159668844e-02 3.657973972023774695e+04
4.229231748452181444e-02 3.635942655426871352e+04
4.266292624022572505e-02 3.613684757544704189e+04
4.303678265077506837e-02 3.591156565734918695e+04
4.341391517545974132e-02 3.568315660866590770e+04
4.379435252295910824e-02 3.545121255019467935e+04
4.417812365352746101e-02 3.521534312573052739e+04
4.456525778119874159e-02 3.497517212492274848e+04
4.495578437601017996e-02 3.473033769641858817e+04
4.534973316624572176e-02 3.448049286532994302e+04
4.574713414069924572e-02 3.422530970364911627e+04
4.614801755095709890e-02 3.396451489324854629e+04
4.655241391370127518e-02 3.369787379444269754e+04
4.696035401303218920e-02 3.342516714504774427e+04
4.737186890281217672e-02 3.314619122319082089e+04
4.778698990902957577e-02 3.286075835239505977e+04
4.820574863218303474e-02 3.256872038760577925e+04
4.862817694968743498e-02 3.227004376447238610e+04
4.905430701830023471e-02 3.196473414517816127e+04
4.948417127656939973e-02 3.165280930034223275e+04
4.991780244730296967e-02 3.133429925167639158e+04
5.035523354005964208e-02 3.100924669617108520e+04
5.079649785366202597e-02 3.067773940553941429e+04
5.124162897873106581e-02 3.033993707110737887e+04
5.169066080024326687e-02 2.999601436831721367e+04
5.214362750011026365e-02 2.964615381952893586e+04
5.260056355978059983e-02 2.929054560043381207e+04
5.306150376286469794e-02 2.892939407937286887e+04
5.352648319778290087e-02 2.856303448778518577e+04
5.399553726043612722e-02 2.819191041375455461e+04
5.446870165690075039e-02 2.781646304581620279e+04
5.494601240614639670e-02 2.743712667217045964e+04
5.542750584277786330e-02 2.705432809225775418e+04
5.591321861980128732e-02 2.666851591483753145e+04
5.640318771141390047e-02 2.628032380871786154e+04
5.689745041581906887e-02 2.589044150441869715e+04
5.739604435806516802e-02 2.549953129145324783e+04
5.789900749290998599e-02 2.510822733127298852e+04
5.840637810770998167e-02 2.471713545188234639e+04
5.891819482533471042e-02 2.432690580227485407e+04
5.943449660710695137e-02 2.393835632711559447e+04
5.995532275576881398e-02 2.355229326786661477e+04
6.048071291847322700e-02 2.316947507603660051e+04
6.101070708980244062e-02 2.279061324923881330e+04
6.154534561481216776e-02 2.241637981441392549e+04
6.208466919210296059e-02 2.204752950813821371e+04
6.262871887691853767e-02 2.168488188979226106e+04
6.317753608427061074e-02 2.132920324274375525e+04
6.373116259209202217e-02 2.098120454511473508e+04
6.428964054441667353e-02 2.064154434732258596e+04
6.485301245458771624e-02 2.031083185785341266e+04
6.542132120849418475e-02 1.998960995789025037e+04
6.599461006783505224e-02 1.967827273562072151e+04
6.657292267341304026e-02 1.937714740915940274e+04
6.715630304845623955e-02 1.908653480781388862e+04
6.774479560196952632e-02 1.880671216410632042e+04
6.833844513211530247e-02 1.853793589444008467e+04
6.893729682962330962e-02 1.828042711844275254e+04
6.954139628123093275e-02 1.803417155758581430e+04
7.015078947315360469e-02 1.779900245140196421e+04
7.076552279458496464e-02 1.757475881452857357e+04
7.138564304122872739e-02 1.736128898207721795e+04
7.201119741886047310e-02 1.715845091028005481e+04
7.264223354692124490e-02 1.696607933272130322e+04
7.327879946214285733e-02 1.678367881854941515e+04
7.392094362220404113e-02 1.661057868191763191e+04
7.456871490941974212e-02 1.644613755402210154e+04
7.522216263446185325e-02 1.628974341646650828e+04
7.588133654011305906e-02 1.614081112028105599e+04
7.654628680505357052e-02 1.599871573599589101e+04
7.721706404768062526e-02 1.586263732993187296e+04
7.789371932996187742e-02 1.573173901302911145e+04
7.857630416132262152e-02 1.560521275728620094e+04
7.926487050256637856e-02 1.548227712656830045e+04
7.995947076983098145e-02 1.536216182865671544e+04
8.066015783857805044e-02 1.524396460482512521e+04
8.136698504761842587e-02 1.512671133705612920e+04
8.208000620317258689e-02 1.500945580663782494e+04
8.279927558296613921e-02 1.489128106610283248e+04
8.352484794036223181e-02 1.477129951632351185e+04
8.425677850852901496e-02 1.464864993053489889e+04
8.499512300464445724e-02 1.452249923409088478e+04
8.573993763413788327e-02 1.439204799522842768e+04
8.649127909496814870e-02 1.425653283412534620e+04
8.724920458193997919e-02 1.411524032820400498e+04
8.801377179105786264e-02 1.396765926091731853e+04
8.878503892391780006e-02 1.381343566499288136e+04
8.956306469213820565e-02 1.365225296659830201e+04
9.034790832182887366e-02 1.348383104913795796e+04
9.113962955809962185e-02 1.330799972115339006e+04
9.193828866960859769e-02 1.312501652667221788e+04
9.274394645314948393e-02 1.293528753320543547e+04
9.355666423828036538e-02 1.273922559494067718e+04
9.437650389199161993e-02 1.253725351306630546e+04
9.520352782341591491e-02 1.233002730765868364e+04
9.603779898857899011e-02 1.211851473353389520e+04
9.687938089519174123e-02 1.190366947930842616e+04
9.772833760748525500e-02 1.168640178063774692e+04
9.858473375108693648e-02 1.146763662387557815e+04
9.944863451794039300e-02 1.124848241361091095e+04
1.003201056712682976e-01 1.103003384774119149e+04
1.011992135505780932e-01 1.081331008633362217e+04
1.020860250767120503e-01 1.059927414028427120e+04
1.029806077569419692e-01 1.038894685948248662e+04
1.038830296901074313e-01 1.018332450386294840e+04
1.047933595718003319e-01 9.983321055447329854e+03
1.057116666995937260e-01 9.789764417442134800e+03
1.066380209783172328e-01 9.603338321662149610e+03
1.075724929253786682e-01 9.424630811518332848e+03
1.085151536761315566e-01 9.254179614833044980e+03
1.094660749892908264e-01 9.092442148093283322e+03
1.104253292523947605e-01 8.939607819094318984e+03
1.113929894873156162e-01 8.795760987633899276e+03
1.123691293558187337e-01 8.660981810060371572e+03
1.133538231651691763e-01 8.535229296856190558e+03
1.143471458737886776e-01 8.418072653125147554e+03
1.153491730969619655e-01 8.309029393161868938e+03
1.163599811125922562e-01 8.207642949524661162e+03
1.173796468670085524e-01 8.113224970684863365e+03
1.184082479808223898e-01 8.024786071755804187e+03
1.194458627548368040e-01 7.941362514464141896e+03
1.204925701760073686e-01 7.862005267999886200e+03
1.215484499234540522e-01 7.785623535762422762e+03
1.226135823745276437e-01 7.711098894410648427e+03
1.236880486109275118e-01 7.637355618650517499e+03
1.247719304248742916e-01 7.563378691706983773e+03
1.258653103253363770e-01 7.488218043217750164e+03
1.269682715443102017e-01 7.410964459068169162e+03
1.280808980431568100e-01 7.330803916736756946e+03
1.292032745189928000e-01 7.247140754273503262e+03
1.303354864111378741e-01 7.159452140380627498e+03
1.314776199076192198e-01 7.067286770175157471e+03
1.326297619517317894e-01 6.970463304217721998e+03
1.337920002486570337e-01 6.868926907808940086e+03
1.349644232721397274e-01 6.762674275877202490e+03
1.361471202712219719e-01 6.652032248341448394e+03
1.373401812770383701e-01 6.537529166540592087e+03
1.385436971096682401e-01 6.419700222048890282e+03
1.397577593850500843e-01 6.299305443461945288e+03
1.409824605219555382e-01 6.177256464059648351e+03
1.422178937490241324e-01 6.054429731501287279e+03
1.434641531118610591e-01 5.931852266917095221e+03
1.447213334801953910e-01 5.810635463777720361e+03
1.459895305551021927e-01 5.691793232865136815e+03
1.472688408762882206e-01 5.576097457031151862e+03
1.485593618294399065e-01 5.464156867016828073e+03
1.498611916536371769e-01 5.356545161835671934e+03
1.511744294488321649e-01 5.253912296129242350e+03
1.524991751833920939e-01 5.156905408358173190e+03
1.538355297017103551e-01 5.065949690061976980e+03
1.551835947318820352e-01 4.980869310374529050e+03
1.565434728934485542e-01 4.901382624639252754e+03
1.579152677052093889e-01 4.827162379543792667e+03
1.592990835931018256e-01 4.757806982346855875e+03
1.606950258981509616e-01 4.692906590048641192e+03
1.621032008844878469e-01 4.631805260201346755e+03
1.635237157474390968e-01 4.573725484041797245e+03
1.649566786216873082e-01 4.517875577080130824e+03
1.664021985895019762e-01 4.463355786111786983e+03
1.678603856890435175e-01 4.409285889028947167e+03
1.693313509227402369e-01 4.354870280376120718e+03
1.708152062657372072e-01 4.299386957676356360e+03
1.723120646744215057e-01 4.242222962037759316e+03
1.738220400950196420e-01 4.183000325301127305e+03
1.753452474722720367e-01 4.121424010048063792e+03
1.768818027581836594e-01 4.057432725752413262e+03
1.784318229208493589e-01 3.991107136106932103e+03
1.799954259533594614e-01 3.922644474344720948e+03
1.815727308827803366e-01 3.852414461606653731e+03
1.831638577792160660e-01 3.780833269753111381e+03
1.847689277649487705e-01 3.708480296514051588e+03
1.863880630236577907e-01 3.635956202211339587e+03
1.880213868097223018e-01 3.563922231394276878e+03
1.896690234576023093e-01 3.493048496342259114e+03
1.913310983913043550e-01 3.423966856248655859e+03
1.930077381339293519e-01 3.357271363486992414e+03
1.946990703173033799e-01 3.293411522344473269e+03
1.964052236916935534e-01 3.232631092988955061e+03
1.981263281356097639e-01 3.175071041518694983e+03
1.998625146656902718e-01 3.120685802412433077e+03
2.016139154466763117e-01 3.069350819406622577e+03
2.033806638014724610e-01 3.020754963633034549e+03
2.051628942212946061e-01 2.974540375471340212e+03
2.069607423759100839e-01 2.930272746163835109e+03
2.087743451239641168e-01 2.887498201684741161e+03
2.106038405233968958e-01 2.845703754464484973e+03
2.124493678419554221e-01 2.804378050965200600e+03
2.143110675677936394e-01 2.763039089353689633e+03
2.161890814201661570e-01 2.721255806895555452e+03
2.180835523602184800e-01 2.678727748692478599e+03
2.199946246018684159e-01 2.635254073521716236e+03
2.219224436227835162e-01 2.590833102854278422e+03
2.238671561754570216e-01 2.545558872222694845e+03
2.258289102983781771e-01 2.499658090510376041e+03
2.278078553273019391e-01 2.453408227377094136e+03
2.298041419066155500e-01 2.407146206945944414e+03
2.318179220008082519e-01 2.361215920678982911e+03
2.338493489060384511e-01 2.315963524443312963e+03
2.358985772618018006e-01 2.271720258446480329e+03
2.379657630627053932e-01 2.228792580293652009e+03
2.400510636703414302e-01 2.187418634650264721e+03
2.421546378252649179e-01 2.147759014873783144e+03
2.442766456590798607e-01 2.109828035426507540e+03
2.464172487066281225e-01 2.073538422913706199e+03
2.485766099182845912e-01 2.038692501411409239e+03
2.507548936723639765e-01 2.005045642383618997e+03
2.529522657876325242e-01 1.972330763130432842e+03
2.551688935359312516e-01 1.940285954561534254e+03
2.574049456549076242e-01 1.908665417489440415e+03
2.596605923608631961e-01 1.877244949982796243e+03
2.619360053617097450e-01 1.845827017950376103e+03
2.642313578700387633e-01 1.814257767281042561e+03
2.665468246163101296e-01 1.782473731284685982e+03
2.688825818621514152e-01 1.750511834303030810e+03
2.712388074137742633e-01 1.718502298670295204e+03
2.736156806355127813e-01 1.686625874395807841e+03
2.760133824634754540e-01 1.655070618789734453e+03
2.784320954193176822e-01 1.624010449547427470e+03
2.808720036241386109e-01 1.593585424702655018e+03
2.833332928124951966e-01 1.563916396228156600e+03
2.858161503465419528e-01 1.535108891823941349e+03
2.883207652302917090e-01 1.507224730881759342e+03
2.908473281240062658e-01 1.480263506257849031e+03
2.933960313587085089e-01 1.454150858954023533e+03
2.959670689508220320e-01 1.428741273435801986e+03
2.985606366169432646e-01 1.403881672741089687e+03
3.011769317887385000e-01 1.379438747791573860e+03
3.038161536279717079e-01 1.355307504657127993e+03
3.064785030416686262e-01 1.331409609257431612e+03
3.091641826974087515e-01 1.307680888685707487e+03
3.118733970387516097e-01 1.284070743402809285e+03
3.146063523008030272e-01 1.260575684288497769e+03
3.173632565259121852e-01 1.237253183161083598e+03
3.201443195795097285e-01 1.214201495321077573e+03
3.229497531660812659e-01 1.191523215287506673e+03
3.257797708452864760e-01 1.169288193307834945e+03
3.286345880482141601e-01 1.147533386571867140e+03
3.315144220937799036e-01 1.126281281062660582e+03
3.344194922052731722e-01 1.105551891757908379e+03
3.373500195270426882e-01 1.085352035637975632e+03
3.403062271413299644e-01 1.065644322529582041e+03
3.432883400852537181e-01 1.046349866158001987e+03
3.462965853679397799e-01 1.027383624823736682e+03
3.493311919877988836e-01 1.008689399886243791e+03
3.523923909499633300e-01 9.902454687054232636e+02
3.554804152838693110e-01 9.720418623019165807e+02
3.585955000609967747e-01 9.540591340586488514e+02
3.617378824127621129e-01 9.362861073087376553e+02
3.649078015485723303e-01 9.187464924823028696e+02
3.681054987740336459e-01 9.014947762769900237e+02
3.713312175093175238e-01 8.845779879466306284e+02
3.745852033076956245e-01 8.680062264766513636e+02
3.778677038742296324e-01 8.517679700290323126e+02
3.811789690846253409e-01 8.358603893522176804e+02
3.845192510042586553e-01 8.202913290863834845e+02
3.878888039073605243e-01 8.050469195921905339e+02
3.912878842963747328e-01 7.900829962875905039e+02
3.947167509214811187e-01 7.753550651548431460e+02
3.981756648002967025e-01 7.608504565820510379e+02
4.016648892377429614e-01 7.465785052428753943e+02
4.051846898460879087e-01 7.325367359621540118e+02
4.087353345651689729e-01 7.187091769864611024e+02
4.123170936827882382e-01 7.050971644692779137e+02
4.159302398552849889e-01 6.917300028346551244e+02
4.195750481282957689e-01 6.786278328356589782e+02
4.232517959576896360e-01 6.657829089527308497e+02
4.269607632306871015e-01 6.531838579259340349e+02
4.307022322871703057e-01 6.408214163470835274e+02
4.344764879411729397e-01 6.286869414692333748e+02
4.382838175025626781e-01 6.167721928308302495e+02
4.421245107989094092e-01 6.050694641836116716e+02
4.459988601975522493e-01 5.935736592445508677e+02
4.499071606278535196e-01 5.822815946074312023e+02
4.538497096036474554e-01 5.711901685497978178e+02
4.578268072458925864e-01 5.602963113298670805e+02
4.618387563055156853e-01 5.495969853133722154e+02
4.658858621864563343e-01 5.390891850829325449e+02
4.699684329689191031e-01 5.287699375304439400e+02
4.740867794328245122e-01 5.186363019330153747e+02
4.782412150814636109e-01 5.086853700129071285e+02
4.824320561653677175e-01 4.989142659819220285e+02
4.866596217063797747e-01 4.893201465707669513e+02
4.909242335219410336e-01 4.799002010438372281e+02
4.952262162495849052e-01 4.706516511998396481e+02
4.995658973716555207e-01 4.615717513587487133e+02
5.039436072402337929e-01 4.526577883355261633e+02
5.083596791022825245e-01 4.439070814010362938e+02
5.128144491250192782e-01 4.353169822305837329e+02
5.173082564215049084e-01 4.268848748405018796e+02
5.218414430764544143e-01 4.186081755132197486e+02
5.264143541722831054e-01 4.104843327111747726e+02
5.310273378153734791e-01 4.025108269800333005e+02
5.356807451625713590e-01 3.946851708415737789e+02
5.403749304479221749e-01 3.870049086766083519e+02
5.451102510096332843e-01 3.794676165983671012e+02
5.498870673172778778e-01 3.720708803076146296e+02
5.547057429992311439e-01 3.648122267002661374e+02
5.595666448703564555e-01 3.576891987707817862e+02
5.644701429599264797e-01 3.506993809349456228e+02
5.694166105397872046e-01 3.438403983736840814e+02
5.744064241527796488e-01 3.371099163863033255e+02
5.794399636414002686e-01 3.305056397533085715e+02
5.845176121767123867e-01 3.240253121086138322e+02
5.896397562875215215e-01 3.176667153210387937e+02
5.948067858897956306e-01 3.114276688849763559e+02
6.000190943163441482e-01 3.053060293200975366e+02
6.052770783467659177e-01 2.992996895799562367e+02
6.105811382376497010e-01 2.934065784693963224e+02
6.159316777530445819e-01 2.876246600706348318e+02
6.213291041951920501e-01 2.819519331778911919e+02
6.267738284355380829e-01 2.763864307404595024e+02
6.322662649460061290e-01 2.709262193140918953e+02
6.378068318305457618e-01 2.655693985206135039e+02
6.433959508569661034e-01 2.603141005156018082e+02
6.490340474890394784e-01 2.551584894640743642e+02
6.547215509188857308e-01 2.501007610240354211e+02
6.604588940996505286e-01 2.451391418377974105e+02
6.662465137784601144e-01 2.402718890309498079e+02
6.720848505296642683e-01 2.354972897188943364e+02
6.779743487883819197e-01 2.308136607010822274e+02
6.839154568843277548e-01 2.262193564418057576e+02
6.899086270759438033e-01 2.217127714089911308e+02
6.959543155848216811e-01 2.172923274397144837e+02
7.020529826304388044e-01 2.129564723696576607e+02
7.082050924651892565e-01 2.087036796621774783e+02
7.144111134097196336e-01 2.045324480413206629e+02
7.206715178885874096e-01 2.004413011287544180e+02
7.269867824662193945e-01 1.964287870846310682e+02
7.333573878831860515e-01 1.924934782523567947e+02
7.397838190928046620e-01 1.886339708072537746e+02
7.462665652980509101e-01 1.848488844091179999e+02
7.528061199888003152e-01 1.811368618586389800e+02
7.594029809793909624e-01 1.774965687576857931e+02
7.660576504465249625e-01 1.739266931734244110e+02
7.727706349674933195e-01 1.704259453062755370e+02
7.795424455587339763e-01 1.669930571616702650e+02
7.863735977147399137e-01 1.636267822256100715e+02
7.932646114472969856e-01 1.603258951439895839e+02
8.002160113250641471e-01 1.570891914056900873e+02
8.072283265135151709e-01 1.539154870294050568e+02
8.143020908152148740e-01 1.508036182541756318e+02
8.214378427104505054e-01 1.477524412336391322e+02
8.286361253982321706e-01 1.447608317339441157e+02
